	word	zstat	pvalue	f1_count	f2_count	f1_prop	f2_prop
0	password	2.722494781374632	0.0032395528368769763	5	0	0.029411764705882353	0.0
1	time	2.722494781374632	0.0032395528368769763	5	0	0.029411764705882353	0.0
2	username	2.4321377669957474	0.007504998446175211	4	0	0.023529411764705882	0.0
3	long	2.103759966221221	0.01769969530185031	3	0	0.01764705882352941	0.0
4	still	2.103759966221221	0.01769969530185031	3	0	0.01764705882352941	0.0
5	access	1.9181576572339394	0.02754551170778314	7	3	0.041176470588235294	0.012048192771084338
6	inconvenience	1.715651975555431	0.043112879728723845	2	0	0.011764705882352941	0.0
7	process	1.715651975555431	0.043112879728723845	2	0	0.011764705882352941	0.0
8	quickly	1.715651975555431	0.043112879728723845	2	0	0.011764705882352941	0.0
9	take	1.715651975555431	0.043112879728723845	2	0	0.011764705882352941	0.0
10	type	1.715651975555431	0.043112879728723845	2	0	0.011764705882352941	0.0
11	typing	1.715651975555431	0.043112879728723845	2	0	0.011764705882352941	0.0
